KT_USC,WOJEWÓDZTWO,POWIAT,GMINA,IMIĘ_PIERWSZE,PŁEĆ,LICZBA_WYSTĄPIEŃ
208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,ANTONI,MĘŻCZYZNA,5
208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,LEON,MĘŻCZYZNA,5
208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,ADAM,MĘŻCZYZNA,3
208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,JAKUB,MĘŻCZYZNA,3
208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,OLIWIER,MĘŻCZYZNA,3
208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,ALEKSANDER,MĘŻCZYZNA,2
208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,FRANCISZEK,MĘŻCZYZNA,2
208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,MIKOŁAJ,MĘŻCZYZNA,2
208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,OSKAR,MĘŻCZYZNA,2
208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,PATRYK,MĘŻCZYZNA,2
208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,TYMOTEUSZ,MĘŻCZYZNA,2
208021,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,WIKTOR,MĘŻCZYZNA,2
208031,DOLNOŚLĄSKIE,KŁODZKI,KUDOWA-ZDRÓJ,IGNACY,MĘŻCZYZNA,2
208031,DOLNOŚLĄSKIE,KŁODZKI,KUDOWA-ZDRÓJ,JULIAN,MĘŻCZYZNA,2
208041,DOLNOŚLĄSKIE,KŁODZKI,NOWA RUDA,LIAM,MĘŻCZYZNA,2
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,HANNA,KOBIETA,13
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,EMILIA,KOBIETA,9
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,ZUZANNA,KOBIETA,7
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,KAJA,KOBIETA,6
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,ROZALIA,KOBIETA,6
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,JULIA,KOBIETA,5
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,LAURA,KOBIETA,5
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,OLIWIA,KOBIETA,5
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,ANTONINA,KOBIETA,4
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,JAGODA,KOBIETA,4
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,MARCELINA,KOBIETA,4
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,NELA,KOBIETA,4
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,POLA,KOBIETA,4
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,ZOJA,KOBIETA,4
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,ANASTAZJA,KOBIETA,3
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,FELICJA,KOBIETA,3
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,HELENA,KOBIETA,3
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,IGA,KOBIETA,3
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,KLARA,KOBIETA,3
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,ŁUCJA,KOBIETA,3
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,MICHALINA,KOBIETA,3
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,MILENA,KOBIETA,3
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,NINA,KOBIETA,3
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,ANIELA,KOBIETA,2
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,ANNA,KOBIETA,2
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,AURELIA,KOBIETA,2
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,DIANA,KOBIETA,2
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,KORNELIA,KOBIETA,2
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,LENA,KOBIETA,2
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,LILIANA,KOBIETA,2
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,MARIA,KOBIETA,2
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,SARA,KOBIETA,2
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,WIKTORIA,KOBIETA,2
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,ANTONI,MĘŻCZYZNA,13
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,ALEKSANDER,MĘŻCZYZNA,10
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,NIKODEM,MĘŻCZYZNA,10
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,GABRIEL,MĘŻCZYZNA,9
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,FILIP,MĘŻCZYZNA,7
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,MAKSYMILIAN,MĘŻCZYZNA,7
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,WOJCIECH,MĘŻCZYZNA,7
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,FRANCISZEK,MĘŻCZYZNA,6
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,IGNACY,MĘŻCZYZNA,6
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,JAKUB,MĘŻCZYZNA,6
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,HUBERT,MĘŻCZYZNA,5
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,STANISŁAW,MĘŻCZYZNA,5
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,WIKTOR,MĘŻCZYZNA,5
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,IGOR,MĘŻCZYZNA,4
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,LEON,MĘŻCZYZNA,4
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,MARCEL,MĘŻCZYZNA,4
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,MICHAŁ,MĘŻCZYZNA,4
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,MILAN,MĘŻCZYZNA,4
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,TYMOTEUSZ,MĘŻCZYZNA,4
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,ALEKS,MĘŻCZYZNA,3
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,DAMIAN,MĘŻCZYZNA,3
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,DAWID,MĘŻCZYZNA,3
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,JAN,MĘŻCZYZNA,3
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,KACPER,MĘŻCZYZNA,3
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,NATAN,MĘŻCZYZNA,3
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,OLIWIER,MĘŻCZYZNA,3
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,SZYMON,MĘŻCZYZNA,3
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,BORYS,MĘŻCZYZNA,2
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,FLORIAN,MĘŻCZYZNA,2
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,GRZEGORZ,MĘŻCZYZNA,2
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,HENRYK,MĘŻCZYZNA,2
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,JULIAN,MĘŻCZYZNA,2
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,KAROL,MĘŻCZYZNA,2
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,LUCJAN,MĘŻCZYZNA,2
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,ŁUKASZ,MĘŻCZYZNA,2
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,MATEUSZ,MĘŻCZYZNA,2
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,MIŁOSZ,MĘŻCZYZNA,2
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,PIOTR,MĘŻCZYZNA,2
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,RYSZARD,MĘŻCZYZNA,2
208051,DOLNOŚLĄSKIE,KŁODZKI,POLANICA-ZDRÓJ,TEODOR,MĘŻCZYZNA,2
210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,ZOFIA,KOBIETA,6
210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,EMILIA,KOBIETA,5
210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,HANNA,KOBIETA,5
210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,LENA,KOBIETA,5
210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,LILIANA,KOBIETA,5
210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,MAJA,KOBIETA,5
210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,MARIA,KOBIETA,5
210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,NELA,KOBIETA,4
210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,ZUZANNA,KOBIETA,4
210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,AMELIA,KOBIETA,3
210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,JULIA,KOBIETA,3
210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,KAJA,KOBIETA,3
210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,KLARA,KOBIETA,3
210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,ŁUCJA,KOBIETA,3
210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,MARCELINA,KOBIETA,3
210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,POLA,KOBIETA,3
210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,ANIELA,KOBIETA,2
210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,JAGODA,KOBIETA,2
210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,JAŚMINA,KOBIETA,2
210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,LAURA,KOBIETA,2
210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,MALWINA,KOBIETA,2
210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,MARIANNA,KOBIETA,2
210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,MIA,KOBIETA,2
210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,MICHALINA,KOBIETA,2
210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,NADIA,KOBIETA,2
210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,RÓŻA,KOBIETA,2
210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,WERONIKA,KOBIETA,2
210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,NIKODEM,MĘŻCZYZNA,10
210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,ANTONI,MĘŻCZYZNA,9
210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,LEON,MĘŻCZYZNA,7
210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,JAKUB,MĘŻCZYZNA,6
210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,OLIWIER,MĘŻCZYZNA,5
210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,DANIEL,MĘŻCZYZNA,4
210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,FRANCISZEK,MĘŻCZYZNA,4
210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,MIKOŁAJ,MĘŻCZYZNA,4
210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,FILIP,MĘŻCZYZNA,3
210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,ALEKSANDER,MĘŻCZYZNA,2
210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,GABRIEL,MĘŻCZYZNA,2
210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,IGNACY,MĘŻCZYZNA,2
210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,IGOR,MĘŻCZYZNA,2
210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,JAN,MĘŻCZYZNA,2
210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,JULIAN,MĘŻCZYZNA,2
210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,KACPER,MĘŻCZYZNA,2
210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,KUBA,MĘŻCZYZNA,2
210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,MILAN,MĘŻCZYZNA,2
210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,NATAN,MĘŻCZYZNA,2
210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,STANISŁAW,MĘŻCZYZNA,2
210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,TYMOTEUSZ,MĘŻCZYZNA,2
210011,DOLNOŚLĄSKIE,LUBAŃSKI,LUBAŃ,WIKTOR,MĘŻCZYZNA,2
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,ZOFIA,KOBIETA,27
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,MAJA,KOBIETA,24
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,ZUZANNA,KOBIETA,24
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,OLIWIA,KOBIETA,22
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,HANNA,KOBIETA,20
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,LAURA,KOBIETA,19
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,POLA,KOBIETA,17
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,ALICJA,KOBIETA,15
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,JULIA,KOBIETA,15
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,MARIA,KOBIETA,15
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,AMELIA,KOBIETA,13
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,LILIANA,KOBIETA,13
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,ŁUCJA,KOBIETA,13
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,KLARA,KOBIETA,12
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,MICHALINA,KOBIETA,11
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,WIKTORIA,KOBIETA,11
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,ANTONINA,KOBIETA,10
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,EMILIA,KOBIETA,10
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,AURELIA,KOBIETA,9
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,LILIANNA,KOBIETA,9
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,NELA,KOBIETA,9
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,ALEKSANDRA,KOBIETA,8
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,IGA,KOBIETA,8
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,KAJA,KOBIETA,8
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,LENA,KOBIETA,8
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,ANNA,KOBIETA,7
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,MARCELINA,KOBIETA,7
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,MARTYNA,KOBIETA,7
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,MILENA,KOBIETA,7
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,RÓŻA,KOBIETA,7
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,BIANKA,KOBIETA,6
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,JAGODA,KOBIETA,6
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,KORNELIA,KOBIETA,6
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,MIA,KOBIETA,6
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,ZOJA,KOBIETA,6
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,ANIELA,KOBIETA,5
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,GABRIELA,KOBIETA,5
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,JAŚMINA,KOBIETA,5
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,LIWIA,KOBIETA,5
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,NINA,KOBIETA,5
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,ADELA,KOBIETA,4
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,BLANKA,KOBIETA,4
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,EMILIIA,KOBIETA,4
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,EWA,KOBIETA,4
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,HELENA,KOBIETA,4
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,NADIA,KOBIETA,4
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,ROZALIA,KOBIETA,4
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,SARA,KOBIETA,4
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,ADRIANNA,KOBIETA,3
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,AGATA,KOBIETA,3
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,IDA,KOBIETA,3
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,MATYLDA,KOBIETA,3
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,MELANIA,KOBIETA,3
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,MILANA,KOBIETA,3
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,NATALIA,KOBIETA,3
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,NIKOLA,KOBIETA,3
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,WERONIKA,KOBIETA,3
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,ADA,KOBIETA,2
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,ANASTAZJA,KOBIETA,2
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,APOLONIA,KOBIETA,2
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,DOMINIKA,KOBIETA,2
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,DOROTA,KOBIETA,2
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,ELIZA,KOBIETA,2
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,FELICJA,KOBIETA,2
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,JAGNA,KOBIETA,2
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,KAROLINA,KOBIETA,2
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,KINGA,KOBIETA,2
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,LILIA,KOBIETA,2
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,LUIZA,KOBIETA,2
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,MAGDALENA,KOBIETA,2
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,MARIANNA,KOBIETA,2
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,STEFANIA,KOBIETA,2
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,URSZULA,KOBIETA,2
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,WANDA,KOBIETA,2
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,ANTONI,MĘŻCZYZNA,34
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,NIKODEM,MĘŻCZYZNA,34
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,LEON,MĘŻCZYZNA,30
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,IGNACY,MĘŻCZYZNA,29
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,FRANCISZEK,MĘŻCZYZNA,23
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,STANISŁAW,MĘŻCZYZNA,22
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,JAKUB,MĘŻCZYZNA,21
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,MIKOŁAJ,MĘŻCZYZNA,19
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,ALEKSANDER,MĘŻCZYZNA,18
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,JAN,MĘŻCZYZNA,18
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,MAKSYMILIAN,MĘŻCZYZNA,16
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,WOJCIECH,MĘŻCZYZNA,16
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,IGOR,MĘŻCZYZNA,15
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,OLIWIER,MĘŻCZYZNA,15
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,SZYMON,MĘŻCZYZNA,15
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,TYMON,MĘŻCZYZNA,15
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,FILIP,MĘŻCZYZNA,14
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,KACPER,MĘŻCZYZNA,13
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,MICHAŁ,MĘŻCZYZNA,12
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,MILAN,MĘŻCZYZNA,12
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,MIŁOSZ,MĘŻCZYZNA,11
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,ADAM,MĘŻCZYZNA,9
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,KRZYSZTOF,MĘŻCZYZNA,9
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,BRUNO,MĘŻCZYZNA,8
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,MARCEL,MĘŻCZYZNA,8
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,GABRIEL,MĘŻCZYZNA,7
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,JULIAN,MĘŻCZYZNA,7
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,PIOTR,MĘŻCZYZNA,7
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,DOMINIK,MĘŻCZYZNA,6
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,NATAN,MĘŻCZYZNA,6
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,TYMOTEUSZ,MĘŻCZYZNA,6
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,WIKTOR,MĘŻCZYZNA,6
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,FABIAN,MĘŻCZYZNA,5
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,FLORIAN,MĘŻCZYZNA,5
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,OSKAR,MĘŻCZYZNA,5
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,TEODOR,MĘŻCZYZNA,5
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,BARTOSZ,MĘŻCZYZNA,4
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,DAWID,MĘŻCZYZNA,4
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,FELIKS,MĘŻCZYZNA,4
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,HUBERT,MĘŻCZYZNA,4
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,MATEUSZ,MĘŻCZYZNA,4
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,MIESZKO,MĘŻCZYZNA,4
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,TADEUSZ,MĘŻCZYZNA,4
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,TOBIASZ,MĘŻCZYZNA,4
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,ADRIAN,MĘŻCZYZNA,3
211011,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,BENIAMIN,MĘŻCZYZNA,3
